"RPKM","0h","30m","1h","2h","4h","6h","12h","24h"
"Cre08.g359567",0.213546783303227,0.31673257753891,0.226146309566555,0.257416698420049,0.291793060119428,0.231820790722019,0.236345170831911,0.285611764139939
"Cre08.g359600",7.04108165942601,16.5818053021388,7.90941724300421,4.3413114262402,1.71232386559424,1.3796672172938,1.70218217734902,2.58523732497166
"Cre08.g359650",4.66559724237268,13.6892317270995,12.5436348325715,6.49075674986372,6.50880582234639,6.58631147437642,6.63306114651081,8.47590440311923
"Cre08.g359700",7.24087889745967,12.0819263787552,8.8140717091999,8.7070268124854,8.69704572716769,7.95584727122952,8.09323516016036,9.75688852936422
"Cre08.g359750",2.6347442778247,10.5405540647345,4.52370162729566,9.26355574665102,8.18947468070138,6.68847374247813,14.0683867115005,18.6396451416851
"Cre08.g359800",0.583799486464548,0.728021950667441,0.602723260615929,0.571403991110557,1.06951672479126,1.14972292345642,0.998776469640361,0.396432379225803
"Cre08.g359850",10.5232182472785,5.98350080196636,5.16442960409272,6.35568076735342,7.56814562971621,7.87668282441325,7.68859693671996,8.22369344434966
"Cre08.g359900",4.0759062884214,3.61907527167214,3.61210915525703,3.35598844462319,4.22128340083512,4.39929425386925,5.12991075570071,5.79082022228404
"Cre08.g359950",0.480590108019119,0.386435567705557,0.494031604643532,0.717253037586616,0.500681862278307,0.561301026336547,0.422652988823126,0.449151971080252
"Cre08.g360050",7.52553918456697,5.05855848290044,35.2694297674454,66.5607360426506,6.15699762441529,7.75148885727104,7.4547840884296,9.02444549341437
"Cre08.g360100",5.98982827879798,6.86917420927174,32.5883894960272,38.2732472016714,5.49708786475408,5.97673977756513,6.11003635149959,7.3965261560179
"Cre08.g360150",0.218032375939138,0.0990733268132118,0.314451340745239,0.523002180884905,0.541268675039835,0.41593804450694,0.403138309519809,0.494949017438252
"Cre08.g360200",21.378051322678,32.5078772459596,169.132436409842,148.061781328193,11.0831093668032,11.0252637165617,4.81170875098396,3.70946898325861
"Cre08.g360250",4.55683363138284,3.31094696069732,3.92020342587229,6.00743671703017,5.41771969671587,5.95590594496319,7.58104915983793,11.9990769191575
"Cre08.g360300",1.62703635696018,1.2821113596596,1.31515365182994,1.4714804728334,1.62915349129922,1.45335482597578,1.65458964920945,2.0202545774574
"Cre08.g360350",9.76031169272219,12.8363175921211,7.62746160516771,2.92413583017073,4.70134032084777,6.23558866995562,6.2246581440475,11.3604034693526
"Cre08.g360400",10.007415256977,10.3143126142166,9.71225941848814,10.5949653807069,11.4635844819821,12.3800989730045,14.6261659192257,19.3504298471416
"Cre08.g360444",3.12201598620365,4.20412521211569,3.84067211124341,2.81109139270392,2.4778289669151,1.52948372292154,1.4094145704102,1.13686445006252
"Cre08.g360450",2.71679750394881,1.69865390615553,1.45911179826424,1.16806494319884,0.960700732336543,1.18317743270634,1.05483465111422,1.6270402017671
"Cre08.g360500",2.39434709745986,2.11467440815886,2.13581913722491,2.64915397570453,3.7481379058894,3.89821548578777,5.31631437693416,5.98983158149735
"Cre08.g360550",2.17622955301704,0.994899303164024,0.896587167841218,1.18993715384576,1.43972594003829,1.59350784998657,1.51494163911074,1.15014324340131
"Cre08.g360564",2.00277113764353,1.91029704167557,1.94589452182634,2.18420178125434,2.62521423596396,2.9792495381597,3.37465752504717,5.09307586159145
"Cre08.g360600",11.4096003854115,10.5706121943812,8.99134528574118,8.72061365359028,12.3222036083905,13.625011085507,16.2581287549313,19.3166708799166
"Cre08.g360650",4.5663175615243,7.27403937553722,11.6466639145085,6.91076324657599,8.19349858083508,5.97920887352288,4.208314837506,2.32461211560514
"Cre08.g360850",0.646297126300057,0.742220608059325,0.652654107931751,0.659017986705689,0.809190410820594,0.898035362168475,1.08644399468067,1.9002699497053
"Cre08.g360900",5176.96766083081,4604.04951429659,5563.10104989436,4866.21454065589,5701.51232056138,4515.89581671848,7210.61794235052,6459.76321233794
"Cre08.g360950",13.9393879882896,27.5926615375671,24.0686268469499,24.837750293601,21.5652869623563,26.0912574451983,15.6764372143196,20.7324189216872
"Cre08.g361000",0.201646305446887,0.466489213945027,0.418732712877426,0.567377355297393,0.734431235702047,0.520647659949864,0.725606265717733,0.991721780077375
"Cre08.g361050",3.0267367469956,2.45483946622231,2.10000426440815,1.76826211757573,2.2182847793809,2.29990310027144,2.18383669418818,2.29254925957399
"Cre08.g361100",0.0286462927789054,0.0226899727738524,0.058673026255009,0.0929511667694962,0.027146610892028,0.0354550933747221,0.0799451200934937,0.0266226291782817
"Cre08.g361150",2.07436149870762,1.59610464814148,1.63512349494947,1.3580381703508,1.22691320685337,1.67908117208142,1.73933866912701,2.360904618749
"Cre08.g361200",0.263106260695048,0.567138489789141,0.297647189515895,0.305720375125391,0.345204025058301,0.217344105671079,0.421473469767963,0.195181556882527
"Cre08.g361250",1.52385050987393,1.52299838336874,1.92833973908015,3.07657299521005,2.42828135338901,2.69705602934986,2.20797130417691,2.52834555626205
"Cre08.g361350",3.94549523243062,4.04639721448908,3.87635423042048,3.48668764766295,4.42067789454753,4.01310785430413,2.97715433181194,2.59871450226892
"Cre08.g361400",3.09649024506732,3.9014242951916,3.74229811996039,3.71992715232793,3.85618385023862,4.49670905279036,2.99755215643303,2.47135089738587
"Cre08.g361450",0.496517790109953,0.484068209924049,0.568657150805183,0.587533651578085,0.617228181655688,0.63801489620311,0.670310116462998,0.69984201409615
"Cre08.g361500",3.37949964712502,5.75909828507128,6.35367140948395,3.18131761817376,4.19563284185855,3.61094737307254,3.50258894247868,4.58703636903825
"Cre08.g361551",2.66051890198137,3.51056027943432,3.43553497879851,3.89106609382782,4.89419261165643,5.14019963723178,3.42139605667311,3.1520974414755
"Cre08.g361600",2.6184559132941,3.8035854612951,2.74262109606994,3.03082376552037,2.84973120924092,2.72930727077495,3.64332020554706,2.97868424504307
"Cre08.g361700",0.229121227624566,0.0706028307213509,0.198246121682796,0.313574261513203,0.429259736978325,0.570557425905401,0.489324040856729,0.533412886623756
"Cre08.g361750",1.84693410705883,0.536974602328597,1.13490256249905,1.90135194260227,2.30576809701447,3.73023044222777,3.89952019235823,5.03753668182708
"Cre08.g361800",4.55163384319246,6.75137433442014,3.13601230210203,2.4442956625748,3.8228540855343,4.22925837420993,4.89841637187369,5.87991115685515
"Cre08.g361850",60.0603486676855,45.4122484203763,46.4411658872188,22.0881825973165,22.5415851642601,20.6036617131281,24.0070536884964,21.3146332025586
"Cre08.g361900",2.70299066517091,3.40144905100191,3.43125359421417,4.33844618120091,4.41075055749576,4.95298924396134,3.69720294531062,4.44136186286613
"Cre08.g361950",1.99983418605114,0.943926140434617,1.12792309461656,0.695046129146151,0.756689220837536,0.934711877691799,1.06867108311097,1.62427857924978
"Cre08.g361984",0.853490578067098,1.38568927703065,1.44683371834528,1.82556969186233,1.5748703223671,1.46958589411369,1.4133539226149,2.11884309432927
"Cre08.g362000",2.99756571163641,3.21334187432027,2.99435015128643,2.17533806616084,2.85928832109387,2.92116032872386,3.3052403289618,4.20357501646428
"Cre08.g362050",1.54596271374266,1.79414778843287,1.6920581666114,1.46611958732403,1.74362068846899,1.78049735667267,2.30412563705519,2.72496772917678
"Cre08.g362100",5.08391106518722,0.66511561652958,0.568030771370551,0.657525396712256,0.713800734688251,0.822824570758978,1.02046361388105,1.21453477550916
"Cre08.g362150",0.714781031535891,0.903299015001515,0.891370645367195,0.768957441950418,1.03060678094904,1.10376902402668,1.37501826651881,1.56244421514564
"Cre08.g362200",2.33557387143609,2.63363299023986,2.08324564985161,2.02324283007549,3.08848871195111,2.99039396412468,2.98787157353381,3.80783425443346
"Cre08.g362250",5.16752876091576,3.00001087219675,3.19662974125248,3.27204753354748,3.73650534263701,3.65951907775647,4.21267255777238,4.83345260230961
"Cre08.g362300",2.11563778426012,2.09941320808029,2.02581936112573,1.4354105746357,1.58277362595006,1.36059568909354,1.30093828736638,2.08563588457739
"Cre08.g362350",1.08460993252753,1.07538372483768,0.895038546177472,1.05586872714547,1.39400373015868,1.3212917648383,1.13284058287447,1.23834471777695
"Cre08.g362400",1.43527088124815,1.2620833078739,1.36047932765322,1.4487952382283,1.41308492867905,1.41780420571292,1.25113751180134,1.39227370297673
"Cre08.g362450",66.6366629266395,59.6592405274368,78.5165730402601,98.3160619946533,103.771976320929,115.219354606674,100.544515401073,118.023877914022
"Cre08.g362500",0.970040071761957,1.05421694866709,0.676151653422955,0.897221432665635,1.41429867502774,1.74809020611932,1.16659891512051,0.585818936766812
"Cre08.g362550",13.7263800794776,12.0949106355193,12.3839124317671,11.8613956050913,14.1483158410687,11.8624196969552,13.931957594351,11.891610786858
"Cre08.g362600",0.198173325935692,0.0194014451710646,0.0307510714871922,0.0334647684670129,0.160299005561584,0.205265465686953,0.991403185861696,0.269449424659534
"Cre08.g362650",15.4610400987706,10.7304137209768,10.0357858269389,7.0763735897658,9.34456519916194,8.03524863070356,8.5909722444556,8.97999799167801
"Cre08.g362682",1.8048780009596,1.24963283949865,0.867592345011559,1.01322201808652,1.37347753320062,1.43066982875437,1.39704965439867,1.97741262358386
"Cre08.g362700",32.4533316044687,5.51353684820539,4.00113676515651,2.55887239582702,3.37556543202094,3.02199347359419,3.29825594692283,3.21320843452835
"Cre08.g362750",8.01276667256819,7.16836229519123,4.82458488188342,3.03357617754258,3.84547155923992,3.00155414671696,2.39564505493593,2.62670187781307
"Cre08.g362800",1.87211332618355,1.91076216272456,1.52154413312183,1.87883193615794,2.51049767225441,2.77582662874403,2.3685188986119,2.54576668254659
"Cre08.g362850",1.39324202827691,1.74443469157905,0.852769431450282,1.05085185153236,1.83529204190673,1.85868300251223,1.59236674015849,1.7548626824014
"Cre08.g362900",13.6127893709255,27.3790199979153,21.0527511177943,10.9205031917514,12.7452064460275,8.53992933650058,9.34747363505991,9.42678016236827
"Cre08.g363000",0.0419844920691445,0.0226262095425612,0.0465783686133974,0.0544371286304045,0.0324032167245345,0.0641274215362128,0.0592913060735375,0.029875410447992
"Cre08.g363050",13.9554324616076,12.1338157922956,15.6195828882795,14.6554500722887,17.4884621506866,14.9354451000412,16.030806068593,15.9561203408664
"Cre08.g363100",0.186875834224752,0.0556795663066008,0.140511038561826,0.384265222506764,0.523539643178726,0.516556776975895,0.274654424867461,0.140113538218584
"Cre08.g363150",0.226739236336891,0.19147636917873,0.215050005028909,0.216608297842192,0.274916106865694,0.432028307573513,0.377266175800986,0.401296425983604
"Cre08.g363200",0.0333556226895583,0.0111078486088515,0.0206222560948129,0.0216743949328146,0.0256015507990749,0.0572696719815428,0.0170314087527719,0.05699070998695
"Cre08.g363250",1.18702839998755,1.10216961723855,1.22489575478666,1.62986267629744,1.25826590407488,1.36552109697197,1.11866069778025,1.34704204104399
"Cre08.g363300",13.7800232222979,14.2368766189779,18.7952374413551,18.9776366707538,13.1506626900971,11.5318200415097,9.79200050052355,10.2307446768301
"Cre08.g363350",0.299516612501813,0.368975364720432,0.528078231280916,1.09173515708881,0.728737391984409,0.545541693062764,0.543197220758651,0.302437177043907
"Cre08.g363450",3.14574942145929,2.3848273145339,2.47954715877813,3.3765974081185,2.81178505481459,3.19440147674997,2.41224479571372,2.31115213415111
"Cre08.g363500",12.5180517680673,9.45780707543265,10.5275086284885,8.22470933893716,8.16257393226168,6.0137132227272,4.39730558613513,4.432521450567
"Cre08.g363600",6.57192077747843,5.33388438513329,6.45886858601083,5.12160561344857,5.22041771469063,4.4656854292926,4.24228823384291,4.48795176944354
"Cre08.g363650",0.205904005841378,0.138729460510025,0.215605242685123,0.255930669279848,0.308069659270018,0.320995039215573,0.264503217222521,0.391968126847729
"Cre08.g363700",78.8385012622031,100.712027605624,106.953139134619,112.605440554342,141.6608628606,108.224610017277,69.1847000950058,34.6837879006068
"Cre08.g363750",5.95651821281708,8.27924377463206,8.27879889596412,8.02833565266592,9.05562607817356,9.39412688849419,7.69959675837596,6.69970628693894
"Cre08.g363800",3.1738358562435,3.20699989890343,1.96598785697235,2.72553972125396,3.00752535374896,3.03466587719722,2.85160302240184,2.74012781608926
"Cre08.g363950",0.30566905035917,0.299298560261591,0.350220179505142,0.331638418887322,0.304642353318865,0.344245593646136,0.299972245209751,0.314164407565511
"Cre08.g364000",1.32802048615716,1.33628807079204,1.57284882140195,1.32057951906554,1.23372025991936,1.27124219547936,0.91979236600075,1.15783115401413
"Cre08.g364050",0.921849202278661,1.5487947564609,1.42812847392389,1.77768001313022,1.61986414995529,1.56992347784777,1.48512408199962,1.46286872950377
"Cre08.g364100",0.232268075916927,0.478510239657276,0.325489012504849,0.322318083832921,0.385331798636862,0.303984113569071,0.161580837450385,0.111681810922237
"Cre08.g364200",0.740566432778368,0.853085464206168,1.32199747092926,2.52373893926107,2.27144895812286,1.34515215744333,0.895271245130518,0.542724658264057
"Cre08.g364300",6.46846688113286,3.09536792146295,2.96342056327799,2.99986831680961,4.78106711582496,4.95057248559004,6.35236696505222,5.12623728279346
"Cre08.g364351",0.432031539492559,0.692715661202269,0.648759039501462,0.492913803787009,0.291643620065458,0.311828181446116,0.161188845500282,0.0770531574959601
"Cre08.g364400",7.08596193850529,5.1579384897854,4.73773971615912,5.25596880452948,6.75917624270164,8.31948916432116,8.5084817732385,10.6746135058241
"Cre08.g364450",18.3572770723093,27.9262627087067,27.9146210343222,17.2385530446228,18.7473461420552,14.6334797875117,12.5456664254478,15.1659464575966
"Cre08.g364550",3.75615522415712,1.02681695354303,0.811615304973119,0.803186142176092,0.847775655797934,0.834315857763611,1.15516161162413,1.67541444298052
"Cre08.g364600",3.20814645124227,1.32077667667239,2.27828003320619,3.60171506402875,3.65807141119806,3.91822306020204,4.85737074425688,6.13449594597821
"Cre08.g364650",5.39765406716954,6.30479553758862,5.29957677075337,2.88200442718469,4.23430605946756,3.10246479384426,4.88125271744309,5.38780449609654
"Cre08.g364700",1.99652648736934,5.670541039355,2.56344395740565,4.317358107705,4.20558317055252,3.5055290107736,2.60810878140876,2.65815393630725
"Cre08.g364800",23.9844048856986,29.6394059185664,35.2594706096438,42.9271423560914,43.8978230685724,46.477753654795,42.7993782438725,42.9807142767157
"Cre08.g364850",1.95329836443457,2.07890291587911,2.21642739831017,1.79950286919351,2.61627633164616,2.04843654904901,2.08077213322129,2.72536839702851
"Cre08.g364862",6.99888158120264,6.65328861416552,5.6462708097827,4.98433338762384,5.5222214772613,5.60842184970248,6.44432417064336,7.99383289342253
"Cre08.g364931",2.1004534007834,1.76461350575339,1.87027179845335,2.10136811126477,3.57850994598384,2.14462207478365,1.38180860139312,1.37185785650966
"Cre08.g365000",1.29277907873426,1.21692362071388,1.00073183890837,1.10206475026828,1.76532663298388,1.73424931862756,1.71014517787359,1.76776278745824
"Cre08.g365050",1.08040210161521,1.10260281452665,1.00407505445819,1.80853799094716,1.90665392187039,0.906858050646089,0.932642790850208,1.05934594716487
"Cre08.g365100",1.09576937243522,0.910320659750912,0.983456622705439,1.03000581856566,2.16750215379241,1.27393355340106,0.738568092568781,0.836104005169048
"Cre08.g365150",0.161801921180553,0.180462413380816,0.18026798415055,0.28838108959668,0.339468098142182,0.218268067704369,0.1258602911489,0.14484362700163
"Cre08.g365200",1.19813240527769,0.81789228214387,0.899347100728435,1.32159359976074,1.98444550143184,0.951918486888019,0.850471526797156,0.752343518709704
"Cre08.g365300",1.41537628035611,1.14044509310034,1.13956291483561,1.50864929922117,2.67061517714813,1.30023827810491,0.770548365342261,0.860251832067458
"Cre08.g365351",0.0248146466307348,0,0.0243778187022792,0.0364015714153534,0.0405768628292332,0.0212739546763047,0.0183469751223374,0.028209445534106
"Cre08.g365400",185.781084038733,139.453245821424,151.660625597279,71.4109721358266,92.6240542540294,72.2584090025947,103.486901958504,136.347811404113
"Cre08.g365500",1.34021946407616,1.49967179320692,1.78100109665267,1.15208355412242,1.58029646402432,1.2561573591438,1.80425605206108,2.12252518945189
"Cre08.g365550",6.866630885451,8.71903056581618,7.43335711853089,7.9295428776894,10.6382240981325,9.40578560682808,6.36176056481596,3.34350366643883
"Cre08.g365600",1.0217554849044,2.07423522546548,1.46024050243888,2.17085511546245,1.77628485667201,2.01040838954176,1.51619666135841,1.70599207785889
"Cre08.g365664",0.3892327124766,0.602717610148836,0.531227444491972,0.727667232009386,0.739489210051117,0.785950835324333,0.635363810120798,0.935518856966415
"Cre08.g365750",1.33795418444698,1.7575755985522,1.51153394380674,1.87113225516534,2.84705688805305,3.02241696044828,2.46915176747309,1.10053768603106
"Cre08.g365800",0.0366260325586132,0.0396838596703101,0.0420437741614314,0.0289012462747238,0.0476546464059776,0.0363997850967093,0.0418986023089428,0.0758873235054458
"Cre08.g365825",1.0855878924751,0.838390137550966,0.759733069840343,0.824279277963094,1.00709159942124,1.5409484890568,1.94683173737947,2.30857985368918
"Cre08.g365900",62.7697377910892,163.421821692071,110.266057872357,216.752250680653,202.777645397702,154.207083807671,102.494160071799,124.050190865333
"Cre08.g365950",6.35389604795583,6.85042684395661,5.51224076703465,4.52875533245549,5.25895110856485,5.46356822691729,5.61796808995283,6.69570401172834
"Cre08.g366000",84.7447460594311,83.4307601042563,92.2063372212624,73.7076891414381,115.588530501535,75.3253537480002,63.7940487927797,34.6871768033328
"Cre08.g366050",1.16541234528788,4.15292226281178,3.12489230281799,1.93215338445057,1.85934009819907,1.7973134693491,1.49407396895856,1.80729844548451
"Cre08.g366101",0.764033495335354,0.345624426406153,0.641901139344862,0.404069529003754,0.443990598428811,0.461676034453527,0.328938148534209,0.543521896936385
"Cre08.g366150",2.88505399068656,2.82003302073103,2.4734328151627,2.3095256588975,2.46803035226266,2.24025800416672,2.03828003892323,2.16759028733074
"Cre08.g366200",0.296294607850171,0.875021445712098,0.802692056943542,0.497261311705479,0.515912744748021,0.518235800894756,0.465674778487062,0.668470022982117
"Cre08.g366250",0.879426619989103,0.991245442295355,0.888753407600506,1.02027429073738,1.02541224180661,0.994991551928816,1.13001301373057,1.58597207628177
"Cre08.g366300",0.883984605675486,0.548837205348158,0.542133787367035,0.767132841921472,0.876049158370499,0.966213545901674,1.09344559696122,1.55698673547015
"Cre08.g366400",8.6506864264457,16.0790307402262,19.94559102291,8.26827515332541,9.64595102154416,8.90820468381659,9.56110465019227,7.49510982655939
"Cre08.g366500",0.00616211495662257,0.00655911352954122,0,0,0,0,0,0.0027206672231553
"Cre08.g366550",1.89885301044601,1.25267800271086,1.03885605698255,1.65758598511804,1.54778377292858,1.69300663623108,1.80943414093166,1.96855023994621
"Cre08.g366579",2.74594108250661,1.77727574159503,1.56205256702169,1.38167953588387,1.4321851296387,1.19015461482323,0.680773651185672,0.559444141955155
"Cre08.g366600",1.19321205336136,0.594883366775733,0.848180612501579,0.791432722000977,0.85787127014018,0.653049680687111,0.566312260181886,0.575599435080815
"Cre08.g366650",8.69052566877234,9.97161105953676,8.13216841832552,5.40237139546502,7.61818771902124,8.20048089069656,7.28657544980266,9.27522605459209
"Cre08.g366700",10.6577569487654,15.6558631235837,11.2099999608864,14.8055604407674,13.0926552782831,15.4616292609071,22.8434453141454,34.7636444570227
"Cre08.g366750",0.562711593834183,0.887211951822277,0.659619940739132,0.712843063637168,0.660451801229379,1.01431460950746,0.276052427411082,0.203539822251137
"Cre08.g366800",3.38476629346033,3.96560564168595,4.46718135104219,3.92325394711491,3.0360191794084,2.75369673288693,1.83605410897861,2.46676588451183
"Cre08.g366850",1.74711086023662,1.05150494906968,0.924394819861166,0.944894521184988,1.0475637952251,1.27284886420706,1.31762472868211,1.68354498837752
"Cre08.g366874",0.380754895116263,0.256949405501158,0.241944601559107,0.325750376780698,0.315708243014499,0.258242432255511,0.15564732996807,0.102427327889563
"Cre08.g366900",2.57299178961778,1.32320936594063,1.15414677622042,1.44132812456803,1.31679310738683,1.23830962408215,1.43606074539802,1.95006960303966
"Cre08.g366950",2.39597486232641,4.49258960224262,2.93633139119855,2.111209418077,2.34487636170416,2.33232483650792,1.91005774504249,2.62715389510781
"Cre08.g367000",5.25317149056288,3.05381689811957,3.28201712074784,3.93837676901037,3.28083249485793,3.22898953048618,3.24332089808372,3.86341477260854
"Cre08.g367050",3.48879699772008,3.73231929811118,2.82942437812596,3.78643924711312,3.4954099709846,3.9384282147544,3.30993831268823,3.27804292204193
"Cre08.g367100",4.3647670185543,3.91219394430418,3.3929026554177,4.38036225562481,5.75398244922022,6.46652968377332,6.18229646374706,4.45311123978352
"Cre08.g367150",0.113534942871196,0.050104008944615,0.106513666858913,0.306694195437211,0.236295824791449,0.397149944911025,0.227179313220703,0.19937542754427
"Cre08.g367200",8.85582745522067,13.3356100243531,10.7036314771118,9.40302776535577,11.9298737199772,11.2657619499934,12.7398646878806,13.2882799392021
"Cre08.g367250",1.74613310846808,0.798647404498204,1.63180684057483,1.33019227656691,1.19285116135498,1.04230973150415,0.745955373238802,1.14934823719423
"Cre08.g367350",2.59515526496211,5.03123393526497,3.50780957486832,2.08752016790969,2.73791632753831,2.59677868927848,2.67700978452965,3.48699006308651
"Cre08.g367400",78.4167561407212,85.7487497443524,95.8676175214655,330.64836907606,284.683961551258,266.932345263598,120.83838146359,103.979628750688
"Cre08.g367500",131.516944232964,136.585488859935,147.475363461532,517.127557391827,457.635301114474,433.722709471049,150.759818250614,112.681126502601
"Cre08.g367550",174.019913250868,107.554618866749,104.884608874399,107.13337018051,127.322522455095,115.759682733568,129.035668810005,113.998287234954
"Cre08.g367600",12.3622648971029,11.0339431766356,16.4395661661517,18.2933814128884,14.9748989451634,16.5651775785505,15.4302302001812,23.614805765993
"Cre08.g367650",3.096917514771,3.71838722729054,3.94031454399314,2.8162883191375,3.55426466958226,3.64885520651452,3.21998307001536,3.71133377831013
"Cre08.g367700",1.90071510092276,1.57488222770288,1.37106925309705,0.778455395335033,1.11268362902499,0.906201107457803,1.06330502324584,1.44661592655026
"Cre08.g367750",4.31981638179334,5.14734825212092,4.01856570196297,5.0666312760056,6.0382432901717,6.24431258212123,5.30640629939186,5.39085602425858
"Cre08.g367800",3.94929839291843,6.07048332402025,7.44361946432826,5.2713669036555,5.93205577932479,5.17947479785424,5.26357277788141,6.21209983529301
"Cre08.g367850",0.393519497835393,0.351649597607656,0.348308187404101,0.141957563210631,0.298456397361395,0.572676753187477,0.379893696284476,0.478214018912293
"Cre08.g367876",0.318147089372613,0.141927147896187,0.124065834110364,0,0.139373809419756,0.318182126517045,0.113280917952504,0.094309567241188
"Cre08.g367950",2.56624891127297,1.25525805402427,1.13333009151524,1.26916051652765,1.31658748926481,1.27525742536034,1.34263965424662,1.48534636869025
"Cre08.g368000",0.483100511515938,0.645253456783596,0.387367075000248,0.652015169483197,0.444000020629019,0.691974566877912,1.70480524452742,0.910267165897909
"Cre08.g368050",79.9661949909567,95.5330528073394,124.516033049926,117.977511522954,128.288159792078,100.06577534046,94.0415431235344,65.6752757043169
"Cre08.g368100",0.219294936019361,0.293303430628586,0.203558384336026,0.269756445469825,0.424731089815947,0.463667572505439,0.386788668025833,0.17358883366619
"Cre08.g368200",38.961583608384,45.1562780383698,40.6100819124296,53.9351080048033,51.9852712164297,59.9545016149869,54.0248393737757,63.3445355199722
"Cre08.g368250",3.70742903655555,4.31677305765986,3.27646489504377,4.42480501808382,6.80705428536169,6.97616132509367,4.87656877156053,2.11408016423273
"Cre08.g368300",13.0075036483795,11.7281965344547,11.0752499777854,9.03821972490415,11.034757703823,10.9494397289787,9.73709643961191,13.1650737771701
"Cre08.g368350",0.726574914599213,0.804772905769092,0.549276204591317,0.360214533370151,0.963108118104565,0.989469900363173,1.07667937454243,1.04439843862593
"Cre08.g368400",32.6347801771124,33.4176485468358,33.1838984521134,24.2178765233939,23.7082740740248,22.2457768962021,23.4196428903891,25.1824830351923
